,property_rooms,property_bedrooms,property_surface_total,property_surface_covered,cp_1,tiene_cochera,tiene_parrilla,tiene_pileta,tiene_terraza,expensas
40815,1.0,1.0,52.0,38.0,-2.080652513465245,0,0,0,1,Bajas expensas
40816,1.0,1.0,116.0,33.0,-1.0022326939685553,0,1,1,1,
40817,1.0,1.0,41.0,30.0,-2.235699801765572,0,0,0,0,
40818,3.0,2.0,82.0,72.0,0.3849036850519749,1,1,0,1,
40819,3.0,2.0,52.0,46.0,-0.5018714892454743,0,0,0,0,Con expensas
40820,2.0,1.0,50.0,48.0,-1.307675004779545,1,0,0,1,
40821,4.0,3.0,82.0,70.0,1.068277935288503,0,0,0,0,
40822,2.0,1.0,51.0,51.0,-1.4345115834460256,0,0,0,0,
40823,3.0,2.0,120.0,85.0,1.1404390062907142,1,0,0,1,
40824,3.0,2.0,83.0,83.0,0.3355933807843571,1,0,0,0,Con expensas
40825,2.0,1.0,44.0,41.0,-1.3712214799898423,1,1,0,0,
40826,3.0,2.0,122.0,95.0,1.4617575574073225,1,1,1,1,
40827,4.0,3.0,99.0,93.0,2.2740604038613714,1,0,0,0,
40828,3.0,2.0,73.0,73.0,0.0984224956212999,0,0,0,0,Con expensas
40829,2.0,1.0,46.0,43.0,-1.513697468011723,0,0,0,0,
40830,4.0,3.0,150.0,138.0,3.43633805142297,0,0,0,0,Con expensas
40831,1.0,1.0,43.0,39.0,-1.9347916578372264,1,1,1,0,
40832,2.0,1.0,46.0,41.0,-1.5484460142849443,0,1,1,0,
40833,4.0,3.0,142.0,142.0,2.4902882623118567,0,0,0,0,
40834,6.0,5.0,146.0,139.0,4.013146751503419,0,0,0,0,Con expensas
40835,6.0,4.0,235.0,180.0,6.021496276904872,1,1,0,0,
40836,2.0,1.0,47.0,44.0,-1.4115857738677244,0,0,0,0,
40837,3.0,1.0,69.0,59.0,-0.5703662960258363,0,1,1,0,
40838,4.0,3.0,78.0,67.0,1.0101164236369249,1,0,0,1,
40839,3.0,2.0,67.0,61.0,0.3692144208964159,1,0,0,0,Con expensas
40840,2.0,1.0,110.0,105.0,0.8887483599789673,1,0,1,0,
40841,5.0,4.0,124.0,90.0,2.7068193761159622,0,0,0,1,
40842,3.0,2.0,63.0,63.0,-0.1273014864343403,0,0,0,0,Sin expensas
40843,3.0,2.0,76.0,70.0,0.3815633682574138,0,0,0,0,
40844,3.0,2.0,53.0,53.0,-0.2967726689216099,0,0,0,0,Con expensas
40845,2.0,1.0,51.7,39.0,-1.5222202699936953,0,0,0,0,Con expensas
40846,3.0,2.0,64.0,59.0,-0.1972618886998651,0,0,0,0,Con expensas
40847,4.0,3.0,117.0,109.0,2.097021262971616,0,0,0,1,
40848,4.0,3.0,72.0,70.0,1.043076511210048,0,0,0,0,Con expensas
40849,3.0,2.0,103.0,70.0,0.3170526120319442,0,0,0,1,Sin expensas
40850,2.0,1.0,54.0,40.0,-1.3690613840122616,0,0,0,1,Con expensas
40851,4.0,3.0,85.0,85.0,1.47915940254,1,0,0,1,Bajas expensas
40852,2.0,1.0,41.0,41.0,-1.7056999750608557,0,0,0,0,
40853,3.0,2.0,66.0,62.0,0.0609821306252301,0,0,0,0,Con expensas
40854,2.0,1.0,56.0,50.0,-1.2262517881252433,1,0,0,1,Con expensas
40855,3.0,2.0,110.0,110.0,1.4542479814082063,0,0,0,0,Con expensas
40856,2.0,1.0,45.0,40.0,-1.2050983001641005,1,1,1,1,Bajas expensas
40857,3.0,2.0,68.0,60.0,-0.0905380059928264,0,0,0,0,Bajas expensas
40858,2.0,1.0,90.0,60.0,-0.7372908492436334,1,1,0,1,Bajas expensas
40859,1.0,1.0,31.0,31.0,-2.333310587837924,0,0,0,1,
40860,3.0,2.0,133.0,130.0,1.4952960059638911,0,0,0,1,Bajas expensas
40861,3.0,2.0,120.0,110.0,2.418387890183748,1,0,1,1,Con expensas
40862,4.0,3.0,82.0,72.0,1.1080029232412922,0,0,0,0,Con expensas
40863,5.0,4.0,231.0,192.0,6.413470490480083,1,0,1,1,
40864,2.0,1.0,53.0,50.0,-1.2534214492310032,0,0,0,0,
40865,3.0,2.0,66.0,61.0,-0.0591733568160715,0,0,0,0,
40866,2.0,1.0,48.0,41.0,-1.583607024677795,0,0,0,0,
40867,2.0,1.0,37.0,29.0,-1.7938514675644095,0,0,0,1,Bajas expensas
40868,2.0,1.0,65.0,50.0,-0.8611486681304424,1,1,0,1,Con expensas
40869,3.0,2.0,146.0,146.0,2.246156901963096,0,0,0,0,
40870,2.0,1.0,33.0,33.0,-1.805667662636816,0,0,0,0,Bajas expensas
40871,4.0,3.0,110.0,90.0,1.549331137748847,0,0,0,1,
40872,2.0,1.0,45.0,39.0,-1.5782970479473764,1,0,1,0,Con expensas
40873,4.0,3.0,107.0,104.0,2.1400687997274512,1,0,0,0,Con expensas
40874,3.0,2.0,59.0,54.0,-0.4750557409844133,0,0,0,0,
40875,2.0,1.0,48.0,43.0,-1.4324280572455037,0,0,0,1,Con expensas
40876,1.0,1.0,35.0,35.0,-2.0413439836254583,0,1,0,0,
40877,4.0,3.0,142.0,132.0,3.0524206828452427,1,0,0,0,
40878,1.0,1.0,42.0,36.0,-2.045300879358896,0,1,0,0,
40879,6.0,4.0,167.0,100.0,3.9608390302279295,1,1,0,1,
40880,3.0,2.0,83.0,60.0,0.2697069479476173,0,0,0,1,Con expensas
40881,3.0,2.0,73.0,70.0,0.2626603699135618,1,0,0,0,Con expensas
40882,1.0,1.0,29.0,29.0,-2.3902990278478,0,0,0,0,Con expensas
40883,2.0,1.0,37.0,36.0,-1.7696018835620235,0,0,0,0,
40884,2.0,1.0,42.0,37.0,-1.5158130739627014,0,0,0,0,Con expensas
40885,4.0,3.0,145.0,126.0,3.331029680232656,1,0,0,1,
40886,1.0,1.0,40.0,34.0,-2.114304249410892,0,1,1,1,
40887,3.0,2.0,72.0,70.0,0.6228267099711808,1,1,1,0,
40888,3.0,2.0,98.0,98.0,1.3016466966367326,0,0,0,0,
40889,1.0,1.0,33.0,33.0,-2.153968583124356,0,1,0,1,
40890,4.0,3.0,110.0,98.0,2.02191111679623,1,0,0,0,
40891,4.0,4.0,217.3,160.0,5.189698142186878,1,0,0,0,
40892,7.0,5.0,200.0,175.0,6.47974055898793,0,0,0,1,
40893,3.0,2.0,90.0,90.0,1.3462014424896231,1,0,1,0,
40894,3.0,2.0,65.0,57.0,-0.0668815188785949,0,0,0,1,
40895,4.0,3.0,108.0,94.0,2.1624993539212727,1,1,0,1,
40896,3.0,2.0,63.0,58.0,-0.2594240191990127,0,0,0,0,Bajas expensas
40897,2.0,1.0,45.0,42.0,-1.425722410282473,1,0,1,0,Con expensas
40898,3.0,2.0,84.0,71.0,0.4809327093557025,1,0,0,1,
40899,1.0,1.0,38.0,38.0,-2.090333288493049,0,0,0,0,Con expensas
40900,4.0,3.0,125.0,125.0,2.97360478455322,1,0,0,1,Con expensas
40901,1.0,1.0,25.0,25.0,-2.466973024629659,0,0,0,0,Bajas expensas
40902,1.0,1.0,32.2,23.0,-2.400888711413492,0,1,0,0,
40903,4.0,3.0,125.0,115.0,2.5575090465211097,0,0,0,0,
40904,3.0,2.0,92.0,84.0,1.5258998818566745,1,0,0,0,
40905,2.0,1.0,30.0,30.0,-1.8681183217842672,0,0,0,0,
40906,2.0,1.0,53.0,48.0,-1.3475638450157987,0,0,0,0,Con expensas
40907,2.0,1.0,32.0,32.0,-1.815091243872469,0,0,0,0,
40908,2.0,1.0,44.0,44.0,-1.5884375359945182,1,1,1,1,
40909,3.0,2.0,60.0,55.0,0.0972770653889373,0,0,0,1,
40910,1.0,1.0,44.0,40.0,-1.9640693374245497,0,1,0,0,Con expensas
40911,2.0,1.0,55.0,50.0,-1.1771428768269077,1,1,1,0,
40912,3.0,2.0,71.0,64.0,-0.0628299998926657,0,0,0,0,Con expensas
40913,3.0,2.0,49.0,49.0,-0.4900376340915378,0,0,0,0,Con expensas
40914,3.0,2.0,185.0,140.0,1.931472841506537,1,0,0,1,
40915,2.0,1.0,43.0,35.0,-1.603708590199961,0,0,0,0,Bajas expensas
40916,2.0,1.0,51.0,42.0,-1.3454941629065795,0,1,1,1,
40917,3.0,2.0,101.0,49.0,-0.0181464578410336,0,0,0,1,Sin expensas
40918,1.0,1.0,30.0,30.0,-2.3575280683988837,0,0,0,0,
40919,3.0,2.0,60.0,60.0,-0.2679401676103519,0,0,0,0,Con expensas
40920,5.0,4.0,210.0,142.7,5.686306346307687,1,0,0,0,
40921,1.0,1.0,33.0,30.0,-2.127233781704198,0,0,0,0,
40922,1.0,1.0,30.0,30.0,-2.351981792750925,0,0,0,0,
40923,5.0,3.0,220.0,154.0,4.609355289051157,0,0,0,1,
40924,2.0,1.0,110.0,66.0,-0.3545224911956427,0,0,0,1,
40925,4.0,3.0,115.0,115.0,2.668166476615721,1,0,0,1,
40926,4.0,3.0,110.0,110.0,2.16865504651554,1,0,0,0,
40927,4.0,3.0,135.4,98.0,2.539114689413693,0,0,0,0,
40928,2.0,1.0,81.3,48.0,-0.6765171846275413,1,1,1,1,
40929,3.0,2.0,53.0,50.0,-0.5617844637060652,0,0,0,1,
40930,3.0,2.0,56.0,50.0,-0.4462797218923715,0,0,0,0,Con expensas
40931,4.0,3.0,130.0,110.0,2.326821579664675,1,0,0,0,Bajas expensas
40932,2.0,1.0,39.0,36.0,-1.8200344678496565,0,1,0,1,Con expensas
40933,2.0,1.0,29.0,29.0,-1.9962524970762316,0,0,0,0,Con expensas
40934,3.0,2.0,155.0,64.0,1.1608999781104588,1,1,0,1,Con expensas
40935,2.0,1.0,94.0,77.0,-0.4849282876978257,1,0,0,1,Sin expensas
40936,3.0,2.0,47.0,47.0,-0.6827750683111459,0,0,0,0,Bajas expensas
40937,2.0,1.0,49.6,38.0,-1.5716128295376952,0,0,0,0,
40938,3.0,2.0,63.0,44.0,-0.2769256657363382,0,0,0,1,Con expensas
40939,2.0,1.0,41.0,37.0,-1.5587535045258931,0,1,0,1,Con expensas
40940,2.0,1.0,41.0,38.0,-1.5996646763664295,1,1,0,1,Con expensas
40941,3.0,2.0,65.0,61.0,0.4643867338814415,1,0,1,1,Con expensas
40942,3.0,2.0,74.0,60.0,-0.0264157053104004,1,0,0,0,
40943,5.0,4.0,87.0,87.0,2.3656065283864094,0,0,0,0,Sin expensas
40944,3.0,2.0,102.0,70.0,0.3383514892836984,0,0,0,0,
40945,4.0,3.0,131.0,111.0,2.449329722035569,0,0,0,1,Con expensas
40946,5.0,4.0,258.0,228.0,7.149011420190402,1,1,0,1,Con expensas
40947,4.0,3.0,129.0,80.0,1.9611946767908777,0,1,0,0,Con expensas
40948,2.0,1.0,115.0,90.0,0.3595842826369499,1,1,1,1,Con expensas
40949,1.0,1.0,40.0,37.0,-2.073327611063136,0,1,1,0,
40950,3.0,2.0,62.0,56.0,-0.2117308869340173,1,0,0,0,Con expensas
40951,7.0,6.0,121.0,121.0,4.85101968552763,0,0,0,0,Sin expensas
40952,4.0,3.0,88.0,74.0,1.3248080794068624,0,0,0,0,Bajas expensas
40953,1.0,1.0,34.0,34.0,-1.974024513210175,1,1,1,1,
40954,4.0,3.0,162.0,138.0,2.8773800533978218,0,0,0,0,Con expensas
40955,4.0,2.0,80.0,80.0,0.8703241358101861,0,0,0,0,
40956,4.0,3.0,82.0,76.0,1.002332779897401,0,0,0,0,Con expensas
40957,4.0,3.0,78.0,71.6,1.0085290704598528,0,0,0,0,
40958,1.0,1.0,31.0,27.0,-2.388533456861901,0,1,1,0,
40959,4.0,3.0,154.0,140.0,4.343357135003499,1,1,0,1,
40960,3.0,2.0,59.0,51.0,-0.3438527515622103,0,0,0,0,
40961,1.0,1.0,36.0,36.0,-2.169086667495866,0,0,0,0,Con expensas
40962,2.0,1.0,46.0,40.0,-1.6163516732904364,0,0,0,0,
40963,2.0,1.0,45.0,43.0,-1.6041020091080087,0,0,0,0,
40964,3.0,2.0,75.0,70.0,0.1025614800285982,0,0,0,0,
40965,3.0,2.0,75.0,68.0,0.5179404536249208,1,1,1,1,
40966,3.0,2.0,80.0,70.0,0.2207562683500113,0,0,0,0,Sin expensas
40967,3.0,2.0,76.0,72.0,0.6146688954988199,0,1,1,0,Con expensas
40968,5.0,4.0,110.0,106.0,2.8928260541203765,0,0,0,0,Con expensas
40969,2.0,1.0,36.0,36.0,-1.839084447271098,0,0,0,0,Bajas expensas
40970,2.0,1.0,44.0,39.0,-1.5959694302278469,0,0,0,0,
40971,1.0,1.0,97.0,35.0,-1.4884979077871408,1,1,1,1,Con expensas
40972,1.0,1.0,25.0,22.0,-2.5088161468719967,0,0,0,0,
40973,3.0,2.0,54.0,54.0,-0.6366524849696167,0,0,0,0,
40974,1.0,1.0,37.0,34.0,-2.088303437875006,1,1,0,0,
40975,1.0,1.0,40.0,36.0,-2.0905135190727044,1,0,0,0,
40976,1.0,1.0,42.0,42.0,-1.9113357678515803,1,1,0,1,
40977,4.0,3.0,159.0,143.0,3.76068945523574,1,0,0,1,Bajas expensas
40978,1.0,1.0,55.2,44.0,-1.815070897137804,0,0,0,0,Con expensas
40979,3.0,2.0,57.0,50.0,-0.4606492739861338,0,0,0,0,Con expensas
40980,2.0,1.0,79.0,62.0,-0.7276253679406287,0,1,0,1,
40981,3.0,2.0,72.0,64.0,-0.1376222905214931,0,0,0,0,Con expensas
40982,2.0,1.0,55.0,55.0,-1.0764374284795029,0,1,0,1,
40983,3.0,2.0,78.0,61.0,0.0331295643917011,0,1,0,0,Sin expensas
40984,3.0,2.0,83.0,61.0,0.1382509407930217,1,0,0,1,
40985,1.0,1.0,35.0,31.0,-2.2273105231573096,0,0,0,0,
40986,1.0,1.0,63.0,61.7,-1.406930314405516,1,0,0,1,Con expensas
40987,3.0,2.0,60.0,55.0,-0.2030791362284216,0,0,0,1,
40988,3.0,2.0,52.0,52.0,-0.5544399730175386,0,0,0,0,
40989,3.0,2.0,56.0,56.0,-0.5081152071857613,0,0,0,0,Con expensas
40990,1.0,1.0,38.0,34.0,-2.185086908743368,0,1,0,1,Con expensas
40991,3.0,2.0,79.0,73.0,0.471247338000421,1,1,0,0,Bajas expensas
40992,6.0,3.0,228.0,218.0,6.802063283693364,1,0,0,0,
40993,2.0,1.0,40.0,40.0,-1.5922136890179788,1,0,0,0,
40994,2.0,1.0,38.0,33.0,-1.6588667707744644,1,1,0,1,
40995,5.0,3.0,237.0,212.0,6.592028603450106,0,0,0,0,
40996,3.0,2.0,61.0,61.0,-0.2019069602571678,0,0,0,1,Con expensas
40997,1.0,1.0,30.0,25.0,-2.37693661448937,0,0,0,0,
40998,4.0,3.0,268.0,183.0,4.949165660667466,1,0,0,0,
40999,2.0,1.0,43.0,43.0,-1.620417429317764,0,1,0,1,Con expensas
41000,4.0,3.0,89.0,75.3,1.4436682127739056,1,1,0,0,
41001,4.0,3.0,130.0,110.0,2.154390243671298,0,0,0,1,
41002,3.0,2.0,72.0,59.0,0.2318949962389261,0,0,0,1,
41003,3.0,2.0,83.0,77.0,0.3897902346716576,0,0,0,0,Con expensas
41004,4.0,3.0,82.0,82.0,1.9027761794246063,1,1,1,0,Con expensas
41005,3.0,2.0,76.0,66.0,0.0714503135852027,1,1,0,1,
41006,1.0,1.0,42.0,37.0,-2.0615344791936376,0,0,0,0,
41007,3.0,2.0,61.0,58.0,0.0445058597266602,1,0,1,1,Con expensas
41008,3.0,2.0,53.0,47.0,-0.4374999855605022,0,0,0,0,
41009,2.0,1.0,73.0,65.0,-0.7595919489968959,1,1,1,1,Con expensas
41010,3.0,2.0,212.0,65.0,1.614255172638399,1,0,0,0,
41011,2.0,1.0,33.0,33.0,-1.8653459235004703,0,0,0,0,Con expensas
41012,2.0,1.0,51.0,48.0,-1.5163479586505129,0,0,0,0,Bajas expensas
41013,4.0,3.0,90.0,82.0,1.740482337166313,0,1,0,1,
41014,4.0,3.0,83.0,75.0,1.441352382021385,1,1,1,1,Con expensas
41015,6.0,5.0,249.0,240.0,8.040753819480257,1,0,0,1,
41016,3.0,2.0,115.0,115.0,1.9330866994865676,1,0,0,1,Con expensas
41017,5.0,4.0,120.0,107.0,2.864188703898284,0,1,0,0,Sin expensas
41018,3.0,2.0,66.0,56.0,-0.036686229118644,1,0,0,0,
41019,4.0,3.0,169.0,159.0,3.165473004517513,1,1,0,1,
41020,1.0,1.0,44.0,44.0,-1.8437882823494856,0,1,1,1,
41021,3.0,2.0,82.0,74.0,0.7205526351466087,1,1,1,1,
41022,2.0,1.0,63.0,33.0,-1.4446176480582025,0,0,1,1,Bajas expensas
41023,3.0,2.0,112.0,112.0,1.346368088123896,0,1,0,1,Sin expensas
41024,2.0,1.0,88.0,46.0,-0.813362345110633,0,1,0,1,
41025,3.0,2.0,82.0,45.0,-0.1563710657562421,1,0,0,0,Sin expensas
41026,2.0,1.0,47.0,43.0,-1.5453534217635372,1,0,0,0,Con expensas
41027,5.0,4.0,145.0,98.0,2.8960179056597344,0,0,0,1,
41028,2.0,1.0,32.0,32.0,-1.9404135611346065,0,0,0,1,
41029,2.0,1.0,34.0,34.0,-1.7673649491112924,1,0,0,0,Con expensas
41030,1.0,1.0,33.0,28.0,-2.299627308718992,0,0,0,0,Con expensas
41031,3.0,2.0,61.0,56.0,-0.1008644258900907,1,0,0,0,
41032,2.0,1.0,82.0,58.0,-0.4417216909879626,1,1,0,1,
41033,3.0,2.0,74.0,69.7,-0.0750621515883669,0,0,0,0,Con expensas
41034,3.0,2.0,61.0,54.0,-0.1387129617266083,0,0,0,0,
41035,4.0,3.0,301.0,132.0,4.707095402634954,0,1,0,1,
41036,3.0,2.0,101.0,73.0,0.5131967176554053,0,0,0,1,Sin expensas
41037,2.0,1.0,61.0,43.0,-1.159091991859824,1,0,0,0,Con expensas
41038,4.0,3.0,112.0,112.0,3.0026999369957594,1,0,0,0,Con expensas
41039,1.0,1.0,33.0,30.0,-2.1769644626189524,0,1,0,0,
41040,1.0,1.0,54.5,41.0,-1.7678281533313585,1,0,0,0,
41041,4.0,3.0,152.0,140.0,3.2525983308040227,0,0,0,0,Con expensas
41042,2.0,1.0,48.0,44.0,-1.425833096971964,1,0,0,1,
41043,1.0,1.0,40.0,36.0,-1.942502893947882,0,1,0,1,
41044,4.0,3.0,224.0,130.0,3.560387887942789,0,1,0,1,
41045,4.0,3.0,105.0,93.0,1.6918667003112224,0,0,0,1,
41046,3.0,2.0,87.0,65.0,0.1690148329234816,0,0,0,0,
41047,5.0,4.0,200.0,182.0,5.830038262805628,1,0,0,0,Con expensas
41048,1.0,1.0,18.0,18.0,-2.7217677894399133,0,0,0,0,
41049,1.0,1.0,37.0,34.0,-2.182238944972265,0,0,0,0,Con expensas
41050,5.0,4.0,280.0,240.0,6.773880126386965,1,1,0,1,Con expensas
41051,2.0,1.0,50.0,50.0,-1.3760550353568597,0,0,0,0,Bajas expensas
41052,2.0,1.0,44.0,40.0,-1.432423362982835,1,0,1,0,Con expensas
41053,3.0,2.0,72.0,62.0,0.2955922218771534,0,1,0,1,
41054,2.0,1.0,46.0,43.0,-1.4985245818003203,0,1,1,0,
41055,4.0,3.0,73.0,73.0,0.7815610652204836,0,0,0,0,Con expensas
41056,1.0,1.0,23.0,23.0,-2.5257464573625152,0,0,0,0,Con expensas
41057,3.0,2.0,73.1,64.0,-0.0914761234838854,0,0,0,0,
41058,2.0,1.0,43.0,40.0,-1.5407891800469289,0,1,0,1,Con expensas
41059,2.0,1.0,57.0,38.0,-1.3696721669176972,0,0,0,1,Bajas expensas
41060,2.0,1.0,40.0,35.0,-1.5836801424826272,1,0,1,0,
41061,7.0,4.0,240.0,240.0,8.216444453453851,0,1,1,1,
41062,2.0,1.0,86.0,76.0,-0.2987408234321888,0,0,0,1,Con expensas
41063,4.0,2.0,210.0,210.0,5.211037397901353,1,0,0,0,
41064,4.0,3.0,111.0,80.0,1.66565389986948,0,0,0,1,
41065,2.0,1.0,66.0,50.0,-1.0930717731318047,1,0,0,1,Con expensas
41066,2.0,1.0,37.0,37.0,-1.6254417298356254,0,0,0,0,
41067,2.0,1.0,49.0,49.0,-1.3556824825713036,1,0,0,0,
41068,2.0,1.0,44.0,41.0,-1.6699119914618807,0,0,1,0,Bajas expensas
41069,2.0,1.0,35.0,34.0,-1.802287691024126,0,0,0,0,Bajas expensas
